name,type,address,phoneNumber
동산케어 센터송탄점,visit_bath,"경기도 평택시 효덕새싹길 55, 상가 B동 206호",031-664-4814
(주)동부케어소사벌점,visit_bath,"경기도 평택시죽백4로60,배다리마을5 단지 상가202호",031-692-2422
비전재가노인복지센터,visit_bath,경기도 평택시평남로647-1 (비전동),031-691-5488
길벗재가복지센터,visit_bath,경기도 포천시 군내면 청군로 3300번길 4,031-535-8806
영화재가노인복지센터,visit_bath,경기도 포천시 소흘읍 봉솔로 14-1 203호,031-542-8226
선단방문요양재가센터,visit_bath,경기도 포천시 소흘읍 솔모루로 146,031-544-2653
실버트리주간보호센터,visit_bath,경기도 포천시 소흘읍 송우로65 메듀파크8층,031-544-1555
참사랑재가복지주간보호센터,visit_bath,경기도 포천시 소흘읍 큰말길 9,031-541-2798
예일재가복지센터,visit_bath,경기도 포천시 송우로76 랜드프라자 4층 401호,031-543-3353
나눔과 돌봄,visit_bath,경기도 포천시 신북면 중앙로207번길 23,031-534-9622
희 재가노인복지센터,visit_bath,경기도 포천시 영북면 운천로51번길 8-4,031-532-3053
사랑의뜰안복지센터,visit_bath,경기도 포천시 원앙로 46 2층,031-532-9117
일동방문요양재가센터,visit_bath,경기도 포천시 일동면 기산동길12,031-532-4110
고(GO)! 시니어방문요양재가센터,visit_bath,"경기도 포천시 일동면 화동로 1063번길8, 102호",031-536-8186
공감재가노인복지센터,visit_bath,경기도 하남대로861번안길24 1층,031-792-0318
널스홈케어간호요양센터,visit_bath,"경기도 하남시 감일순환로 95-1 ,205호",02-451-4528
검단재가노인복지센터,visit_bath,경기도 하남시 검단산로 267,031-796-3263
더사랑방문요양센터,visit_bath,"경기도 하남시 대청로 62, 116동상가동 지하층 18, 19호",02-416-1503
'+하남주야간보호센터,visit_bath,"경기도 하남시 덕풍동로 111-21, KN몰 604호",031-796-9400
진성재가복지센터,visit_bath,경기도 하남시 덕풍동로111,031-792-5531
하남복지재가노인센터,visit_bath,"경기도 하남시 덕풍로65번길 6, 201-2호",031-794-5998
"""복덩이""데이케어센터",visit_bath,"경기도 하남시 미사강변대로 38, 601~606호",031-699-8853
어부바시니어하남본점,visit_bath,"경기도 하남시 미사강변대로226번안길 25, 110호",031-791-3459
아모시니어 병설재가센터,visit_bath,"경기도 하남시 미사강변대로54번길 97, 2~3층",031-793-8501
국민방문요양센터하남지사,visit_bath,"경기도 하남시 미사강변동로 72, 714호",031-795-0556
효드림 방문요양,visit_bath,경기도 하남시 미사강변동로 73,031-796-6979
이레재가노인복지센터,visit_bath,경기도 하남시 미사강변동로 73,031-791-7735
(A+)행복나눔방문요양,visit_bath,"경기도 하남시 미사강변중앙로 190, 360호 (망월동)",031-8027-8835
"""미사강변""방문요양센터",visit_bath,"경기도 하남시 미사강변중앙로198번길 35, 208호",031-795-8528
더케어방문요양센터,visit_bath,경기도 하남시 미사대로550,031-8027-7988
A+늘사랑재가노인복지센터,visit_bath,경기도 하남시 수리남로 10-1,031-796-1141
114방문요양센터,visit_bath,경기도 하남시 신장1로 21번길19,070-8162-4515
행복한재가복지센터,visit_bath,"경기도 하남시 신장1로 34번길 5, 102호",031-792-0977
한국시니어방문요양센터,visit_bath,"경기도 하남시 신장1로9번길 36, 2층",0504-233-3211
하모니방문요양센터덕풍점,visit_bath,경기도 하남시 신장로 136번길 7. 202호,031-793-6090
하남맑은재가복지센터,visit_bath,"경기도 하남시 신장로 179, 402-A호 (무학프라자)",031-792-1077
하남성은재가노인복지센터,visit_bath,경기도 하남시 신장로48번길 38,070-4046-3214
가온효복지센터,visit_bath,경기도 하남시 신평로 81 진모루현대하파트 상가 203호,031-794-3104
다정한방문요양재가센터,visit_bath,"경기도 하남시 아리수로 570, 2층 2065호",031-8027-6733
영락소규모요양원,visit_bath,경기도 하남시 안터로29-16,031-793-9369
세빛노인복지센터,visit_bath,"경기도 하남시 하남대로 792-1, 4층",02-441-5005
든든한 재가복지센터,visit_bath,"경기도 하안로 228, 208호 (하안동, 관리사무실동)",02-6956-0890
주식회사 사전사후터치노인복지센터,visit_bath,"경기도 하안로 294-9, 505호 (하안동, 양정빌딩)",070-4220-3059
금강 노인복지센터,visit_bath,"경기도 하안로287번길 15, 301-1호 (하안동, 다래프라자)",02-897-6941
병점재가노인복지센터,visit_bath,"경기도 화성시 경기대로 1008, 3층 (병점동)",031-236-6002
한마음재가노인복지센터,visit_bath,"경기도 화성시 기배로 79, 5층 502호 (기안동)",031-221-6844
가정재가복지,visit_bath,"경기도 화성시 남양읍 남양로 587,102호",031-356-3588
효심재가복지센타,visit_bath,경기도 화성시 남양읍 남양서로 20-3 101호,031-357-5562
고은재가장기요양기관,visit_bath,경기도 화성시 남양읍 화성로 1081번길 3 102호,031-356-8391
도우누리화성재가노인복지센터,visit_bath,"경기도 화성시 노작로 203, 218호 (반송동, 서해더블루)",031-613-1980
봄봄방문요양재가복지센터,visit_bath,경기도 화성시 동탄기흥로 590 B동 247호,031-372-2949
즐거운 재가간호요양센터,visit_bath,경기도 화성시 동탄대로 4길 47 AJ프라자 4층 417호,031-377-3259
2동탄 재가복지센터,visit_bath,"경기도 화성시 동탄대로 599, 404호 (영천동)",031-8055-8835
위드케어재가방문센터,visit_bath,경기도 화성시 동탄대로 637 (영천동),031-8043-1492
온맘터치 동탄선한점,visit_bath,"경기도 화성시 동탄반석로 196, 702호",031-613-3713
(주)동부케어 동탄점,visit_bath,"경기도 화성시 동탄순환대로24길 101, 상가2동 103호 (영천동)",031-374-7656
굿모닝 재활주간보호센터,visit_bath,"경기도 화성시 동탄역로128, 중앙파크뷰KTX 403~405호",031-375-9552
금원재가복지센터,visit_bath,"경기도 화성시 동탄지성로92, 504호",031-8067-8787
동탄방문요양센터,visit_bath,경기도 화성시 동탄지성로92. 504-1호,070-7432-8006
웰라이프재가복지센터,visit_bath,"경기도 화성시 동탄치동천로4길 6-9, 3층 301호",031-377-5079
백세노인복지센터,visit_bath,"경기도 화성시 떡전골로 96-4, 5층 505호 (병점동)",031-239-1005
부모사랑방문요양센터,visit_bath,경기도 화성시 매송면 매송고색로 367,031-293-8821
더편한방문간호요양센터,visit_bath,경기도 화성시 메타폴리스로38 203-1호 천년프라자,031-613-9670
더섬김재가복지센터,visit_bath,경기도 화성시 병점 중앙로 180-1,031-234-1573
새빛 노인복지센터,visit_bath,경기도 화성시 병점3로27 103호,031-233-3770
밀알희망재가복지센터,visit_bath,"경기도 화성시 병점동로 124-9, 1층",031-233-1378
화성병점노인복지센터,visit_bath,"경기도 화성시 병점로6, 2층 2-1호 (병점동,용우빌딩B동)",031-222-0711
사랑채재가노인복지센터,visit_bath,경기도 화성시 병점서로 31-6 신창프라자 204호,031-221-4866
늘사랑주야간보호방문요양,visit_bath,"경기도 화성시 병점중앙로156번길 14, 석길빌딩 2층",031-222-0423
희망재가노인복지센터,visit_bath,경기도 화성시 봉담읍 동화새터길 98 스타타워2빌딩 502~504호,031-898-9214
시온방문요양센터,visit_bath,경기도 화성시 봉담읍 마당바위로 327 2층,031-291-9190
화성실버하우스 병설종합재가센터,visit_bath,"경기도 화성시 봉담읍 방골길 22, 1층",031-295-4478
가람재가노인복지센터,visit_bath,경기도 화성시 봉담읍 삼천병마로 1268,031-298-1360
365이음재가복지센터,visit_bath,"경기도 화성시 봉담읍 와우안길 109, 103동 205호",070-8691-1090
가온재가복지센터,visit_bath,경기도 화성시 봉담읍 와우안길109 105동 205호,031-235-1479
온맘터치 봉담점,visit_bath,"경기도 화성시 봉담읍 장등2길5-7, 202호",031-227-9364
봉담재가복지센터,visit_bath,경기도 화성시 봉담읍 장등2길6-15 401호,031-305-3256
재원요양센터,visit_bath,"경기도 화성시 봉담읍 진등1길 62, 2층 202호",031-292-2015
베스트 온맘터치봉담 중부점,visit_bath,"경기도 화성시 봉담읍 최루백로 165, 플라츠타운 401호",031-295-5999
복있는사람노인재가복지센터,visit_bath,경기도 화성시 비봉면 양노로 98,031-366-7958
미리내재가복지센터,visit_bath,경기도 화성시 서신면 매화1길 12,031-356-9981
남양1재가복지센터,visit_bath,"경기도 화성시 송산면 봉가북길 55번길 26-1,102호",031-356-8933
정다운재가복지센터,visit_bath,경기도 화성시 송산면 사강리,031-357-5840
송산효재가복지센터,visit_bath,경기도 화성시 송산면 정도길 106,031-357-3780
경기이화노인복지센터,visit_bath,경기도 화성시 영통로 61번길 11 골드프라자 204호,031-221-2050
푸른마음재가복지센터,visit_bath,경기도 화성시 영통로26번길 15 115-2호,031-273-8603
신흥노인복지센터,visit_bath,경기도 화성시 우정읍 조암북로 19번길 16,031-358-4808
효지킴재가노인복지센터,visit_bath,경기도 화성시 작현길 19 103호,031-224-8942
스마일시니어 화성우리 방문요양센터,visit_bath,경기도 화성시 정남면 만년로 539-28,070-7715-7070
푸른노인복지센터,visit_bath,경기도 화성시 팔탄면 푸른들판로1010번길 51,031-353-1544
아름다운노인복지센터,visit_bath,경기도 화성시 향남읍 귓골1길 18-4,031-351-7012
늘편한재가노인복지센터,visit_bath,경기도 화성시 향남읍 동오3길20,070-4112-1094
사랑재가노인복지센터,visit_bath,경기도 화성시 향남읍 발안로 29 1층,031-354-2171
엔자힘요양센터,visit_bath,"경기도 화성시 향남읍 삼천병마로 173-3,3층 301-303호",031-352-7364
(주)동부케어 향남점,visit_bath,경기도 화성시 향남읍 상신초교길 52,031-366-2654
행복한재가복지센터,visit_bath,"경기도 화성시 효행로 1062, 센터프라자 602-2호",070-4833-8711
화성재가복지센터효담채,visit_bath,경기도 화성시 효행로 1076-8 603호,031-647-6516
행복한어르신주간보호센터,visit_bath,"경기도 화성시 효행로 241, 212호",031-238-9005
이동목욕센터,visit_bath,경기도 화성시 효행로 773-7 석훈빌딩 4층,031-226-8887
동탄노인복지센터,visit_bath,경기도 화성시 효행로1065 나라프라자6층,031-613-1427
행복이 가득한주야간보호센터,visit_bath,경기도 화성시봉담읍 삼쳔병마로1340부안빌딩4층,031-297-2977
목련통합재가센터,visit_bath,"경상남도 거제시 거제남서로 3568, 거제면",055-730-3700
한우리노인통합지원센터,visit_bath,"경상남도 거제시 거제면 읍내로 69 1층,거제면",055-633-3119
거제노인통합지원센터,visit_bath,경상남도 거제시 거제중앙로 13길 22 (3층) 고현동,055-638-0422
동행노인주간보호센터,visit_bath,"경상남도 거제시 거제중앙로 1938-3 3층, 고현동",055-634-5353
거제드림재가노인복지센터,visit_bath,경상남도 거제시 계룡로 39.부영빌딩 2층,055-730-9411
거제사랑노인복지센터,visit_bath,"경상남도 거제시 고현로 12길 6,고현동",055-637-8868
정다운노인복지센터,visit_bath,"경상남도 거제시 수양로162, (양정동)",055-736-2515
새거제노인복지센터,visit_bath,경상남도 거제시 연초면 거제북로42 201호,055-633-9749
고운마음노인복지센터,visit_bath,경상남도 거제시 연초면 연하해안로 190,055-637-8203
행복나눔노인복지센터,visit_bath,경상남도 거제시 연초면 연하해안로12,055-636-2233
정원재가노인복지센터,visit_bath,경상남도 거제시 옥포대첩로2길 8번지 401호 (옥포동),055-687-7155
일운재가노인복지센터,visit_bath,경상남도 거제시 일운면 지세포 3길 20-1,055-682-2031
거제참사랑재가노인복지센터,visit_bath,경상남도 거제시 장승포로33.201호,055-681-8634
가은재가복지센터,visit_bath,경상남도 거제시 장평1로 9길 26 태일오피스텔 901호 (장평동),055-633-2022
소나무노인복지센터,visit_bath,경상남도 거제시 장평로 16-12 리치빌딩 2층,055-637-8892
한우리노인복지센터,visit_bath,경상남도 거제시 하청면 거제북로582 2층,055-736-3119
가가호호거창복지센터,visit_bath,"경상남도 거창군 거창읍 강남로 1길 20, 2층",055-941-3835
거창드림노인복지센터,visit_bath,경상남도 거창군 거창읍 강변로 279,055-943-2688
가온재가복지센터,visit_bath,경상남도 거창군 거창읍 거열로 235,055-944-3901
365고운노인주간보호센터,visit_bath,경상남도 거창군 거창읍 교촌길100-81,055-943-1301
효당노인복지센터,visit_bath,경상남도 거창군 거창읍 대평7길 61,055-942-1825
에이스재가복지센터,visit_bath,경상남도 거창군 거창읍 동동5길 86 아진파크102호,055-945-7094
해월노인복지센터,visit_bath,경상남도 거창군 거창읍 절부길 13-26,055-941-1079
섬김재가노인복지센터,visit_bath,경상남도 거창군 거창읍 중앙로 1길 67,055-941-0719
거창노인통합지원센터,visit_bath,경상남도 거창군 거창읍 창동로 174 2층,055-945-0340
온누리방문복지센터,visit_bath,경상남도 거창군 거창읍 하동2길 18,055-944-5523
거창효노인통합지원센터,visit_bath,경상남도 거창군 남상면 웃골길71,055-942-8525
조은재가센터,visit_bath,경상남도 경남의령군의령읍백산로2길1 (2.3층),055-572-5550
한마음노인요양센터,visit_bath,경상남도 경상남도사천시 축동면 배춘길 106-36,055-852-7815
행복한동부노인복지센터,visit_bath,경상남도 고성군 거류면 거류로 605 105호,055-673-8352
중앙재가노인복지센터,visit_bath,경상남도 고성군 고성읍 남포로 147,055-674-3069
미소노인복지센터,visit_bath,"경상남도 고성군 고성읍 남포로49, 3층 301호, 302호",055-672-7894
제일조은노인복지센터,visit_bath,"경상남도 고성군 고성읍 동외로 212, 2층",055-673-8864
100세고성재가복지센터,visit_bath,경상남도 고성군 고성읍 성내로116,055-674-0277
고성통합복지센터,visit_bath,경상남도 고성군 고성읍 죽계1길 95-1,055-672-5528
참조은재가복지센터,visit_bath,"경상남도 고성군 고성읍 중앙로56,2층",055-673-1583
섬김노인복지센터,visit_bath,경상남도 고성군 구만면 영회로1770,055-673-3232
가가호호 복지센터,visit_bath,"경상남도 고성군 남포로 80번길 104, 2층",055-674-1355
소가야재가복지센터,visit_bath,경상남도 고성군 대가면 금산1길 70,055-672-2177
동해노인복지센터,visit_bath,"경상남도 고성군 동해면 장기3길 154번지, 1층",055-672-5016
다소니재가노인복지센터,visit_bath,경상남도 고성군 영오면 옥천로 1493-6,055-673-6388
가족사랑복지센터,visit_bath,"경상남도 고성군 하일면 학림2길 46-3, 2층",055-673-6766
금강원종합재가센터,visit_bath,경상남도 고성군 회화면 남해안대로 3955-22,055-673-8517
노인의세상노인복지센터,visit_bath,경상남도 고성군 회화면 엑스포로32 1층,055-672-8355
산청예심노인복지센터,visit_bath,경상남도 금서면 동의보감로 312번길 11-10,055-974-1004
산청성모노인복지센터,visit_bath,경상남도 금서면 친환경로 2016,055-974-0091
수비재가노인복지센터,visit_bath,경상남도 김해시 가락로 222구산1주공아파트 상가104호,055-328-0247
공감노인복지센터,visit_bath,"경상남도 김해시 가야로 169번길 5-17, 304호 (삼계동)",055-312-5568
바른재가복지센터,visit_bath,경상남도 김해시 계동로21 관동프라자501호 (관동프라자4층),055-338-5527
봄봄재가노인복지센터,visit_bath,경상남도 김해시 구산로 42번길 22 (구산동),055-311-2420
효가람재가노인복지센터,visit_bath,경상남도 김해시 금관대로 599번길 27 908동 105호,055-311-1280
A플러스재가방문요양센터,visit_bath,"경상남도 김해시 내덕로86번길 12-3, 101호 (내덕동)",055-337-1613
드림재가노인복지센터,visit_bath,"경상남도 김해시 능동로7번길 8-8, 3층",055-820-7800
오래오래재가방문요양센터,visit_bath,경상남도 김해시 번화1로 73 르네상스빌딩1007호,055 339-1119
다누리복지센터,visit_bath,경상남도 김해시 번화1로 79번길4 다인메디컬센터606호,055-312-0678
화목노인복지센터,visit_bath,경상남도 김해시 분성로 269,055-311-3009
김해비지팅엔젤스지점,visit_bath,경상남도 김해시 분성로 432,055-335-4910
효사랑재가노인복지센터(주),visit_bath,"경상남도 김해시 분성로38번길11,103호",055-322-1000
가야재가복지센터,visit_bath,"경상남도 김해시 분성로727번길 16, 11동 1115-1동 (지내동, 1차동원아파트)",055-724-2664
가장편한재가복지센터,visit_bath,"경상남도 김해시 삼안로 280번길 5, 202호",055-908-4830
위드복지센터,visit_bath,"경상남도 김해시 우암로131-34,2층 (내동)",055-324-2468
새늘봄재가노인복지센터,visit_bath,경상남도 김해시 인제로 39번길 12-13,055-328-1136
큰사랑재가노인복지센터,visit_bath,경상남도 김해시 장유로 228 403호 석봉프라자 (부곡동),055-322-9739
참조은재가복지센터,visit_bath,경상남도 김해시 주촌면 주선로 95,055-331-4006
효능원노인통합지원센터,visit_bath,경상남도 김해시 진영읍 서부로38번길77-35,055-343-7900
또봄노인재가센터,visit_bath,경상남도 김해시 진영읍 진영로 231,055-345-2631
Ace건강100세주간보호센터,visit_bath,경상남도 김해시 칠산로209번길16-23 (이동),055-327-7755
두리재가방문요양센터,visit_bath,"경상남도 김해시 팔판로 29, 주상가동 302호",055-312-2118
김해중앙노인복지센터,visit_bath,경상남도 김해시 호계로438번길 33-2 (부원동),055-328-1141
가온재가복지센터,visit_bath,경상남도 김해시 활천로 285번길9,055-339-4212
가람재가복지센터,visit_bath,경상남도 김해시 활천로 66,055-336-3881
동행재가노인복지센터,visit_bath,"경상남도 김해시 활천로285번길41, 401호",055-327-2131
화방재가복지센터,visit_bath,경상남도 남해군 고현면 화방로211번길 81-20,055-864-1701
남해사랑복지센터,visit_bath,경상남도 남해군 남해대로 2363번길 2-6,055-863-5610
보물섬재가목욕지원센터,visit_bath,경상남도 남해군 남해읍 망운로140,055-863-2378
효도우미노인복지센터,visit_bath,경상남도 남해군 남해읍 화전로38번길 23-1 2층,055-863-4333
한마음노인재가복지센터,visit_bath,경상남도 단성면 목화로961번길 9,055-972-7511
성보재가센터,visit_bath,경상남도 밀양시 부북면 춘기1길 7,055-354-1605
으뜸노인재가복지센터,visit_bath,"경상남도 밀양시 삼문중앙로6길 30-4, 102호 (삼문동)",055-356-8759
세화재가복지센터,visit_bath,경상남도 밀양시 상남면 고노실1길 24-4,055-354-9483
가득행복재가복지센터,visit_bath,"경상남도 밀양시 새미리벌로 39, 1층 (삼문동)",055-352-8859
'청솔'노인복지센터,visit_bath,"경상남도 밀양시 석정로 28-2, 1층 (내일동)",055-355-5890
VIP(브이아이피)노인주간보호센터,visit_bath,"경상남도 밀양시 중앙로 347, 3층 (내일동)",055-355-5757
진성재가노인복지센터,visit_bath,"경상남도 밀양시 중앙로 364, 602호 (내일동)",055-356-8512
(주)미르노인복지센터,visit_bath,경상남도 밀양시 초동면 신호2길 61,055-391-4049
다온재가방문요양센터,visit_bath,"경상남도 밀양시 하남읍 수산로 65, 2층 102호 (동화팰리스)",055-391-2474
권하재가복지센터,visit_bath,경상남도 밀양시 하남읍 수산중앙로 20,055-391-0887
다솜재가복지센터,visit_bath,경상남도 사천시 각산로 39,055-832-2988
백세재가노인복지센터,visit_bath,경상남도 사천시 곤양면 북문길 33,055-854-8856
광명노인복지센터,visit_bath,"경상남도 사천시 곤양면 서삼로 18-1, 1층",055-853-9570
사천노인복지센터,visit_bath,경상남도 사천시 백천길 16,055-835-4070
여민재가복지센터,visit_bath,경상남도 사천시 사천읍 선평길 23,055-957-3380
누리봄재가복지센터,visit_bath,경상남도 사천시 사천읍 평화길 26,055-855-2003
우리집재가복지센터,visit_bath,"경상남도 사천시 사천읍 평화리 157-18, 2층",055-852-7744
다온누리복지,visit_bath,경상남도 사천시 삼상로 25-4 1층,055-833-9222
효드림재가복지센터,visit_bath,경상남도 사천시 수양로 51,055-855-7885
약손재가복지센터,visit_bath,경상남도 사천시 숲뫼길 14-8 (향촌동),055-835-6353
동산재가복지시설,visit_bath,경상남도 사천시 숲뫼길 26-13,055-835-0090
효원재가복지센터,visit_bath,"경상남도 사천시 숲뫼길 68-11,1층102호",055-834-2042
장수재가복지센터,visit_bath,경상남도 사천시 용강길37 상가105호,055-835-7110
민하재가복지센터,visit_bath,경상남도 사천시 용현4길 149,055-832-2000
사천사랑재가복지센터,visit_bath,경상남도 사천시 정동면 정동중앙로 7-34 1층,055-853-3338
사천기억학교,visit_bath,경상남도 사천시 정동면 풍정길 88,055-854-5002
더조은재가복지센터,visit_bath,경상남도 사천시 주공1길 31 (벌리동),055-833-8383
소명재가복지센터,visit_bath,경상남도 사천시 축동면 두량로 53,055-854-5501
아들딸재가복지센터,visit_bath,"경상남도 사천시 향촌4길 94, 1층 (향촌동)",055-835-7187
더드림재가복지센터,visit_bath,경상남도 산청읍 꽃봉산로 79번길4,055-973-0749
행복한재가노인복지센터,visit_bath,경상남도 산청읍 중앙로5,055-973-3337
황금빛재가노인복지센터,visit_bath,경상남도 신등면 신등가회로 22-5,055-974-3347
가가호호산청재가복지센터,visit_bath,경상남도 신안면 원지강변로 63번길 30-26,055-972-5001
모아재가방문요양센터,visit_bath,"경상남도 양산시 덕계11길 12, 부영벽산아파트상가동211호",055-388-5422
진샘재가방문요양센터,visit_bath,"경상남도 양산시 덕계5길 11, 동일스위트2차 상가 2층",055-367-7042
청춘재가복지센터,visit_bath,경상남도 양산시 동면 금오6길 28-11 102호,055-388-2877
(주)성모복지센터,visit_bath,"경상남도 양산시 물금읍 물금 2길 50, 상가동 101호",055-365-4005
케어링커뮤니티케어양산 물금점,visit_bath,"경상남도 양산시 물금읍 황산로 371, 6층",055-362-7388
참조은재가복지센터,visit_bath,"경상남도 양산시 물금읍 황산로 647, 1동 304호 (참조은재가복지센터)",055-385-4511
소정재가노인복지센터,visit_bath,"경상남도 양산시 번영로 37, 1층 102호",055-913-9766
이룸재가통합요양센터,visit_bath,"경상남도 양산시 북정로 104 (북정동, 양산동원타운 상가6동 203호)",055-366-6294
카네이션재가방문간호센터,visit_bath,경상남도 양산시 북정로 98대동2차아파트상가302호,055-383-3008
성심장기요양통합센터,visit_bath,"경상남도 양산시 양산대로 794, 310호",055-363-5969
동행재가복지센터,visit_bath,"경상남도 양산시 양산역6길3,센트럴스위트703호",055-388-5636
'(A)비지팅엔젤스양산방문요양지점,visit_bath,"경상남도 양산시 양산역로105, 골든프라자203호",055-367-8863
원동청춘재가복지센터,visit_bath,경상남도 양산시 원동면 원동마을길18,055-364-1015
초록재가복지센터,visit_bath,경상남도 양산시 평산로 89 상가동 1층 7호,055-385-3633
의령노인통합지원센터,visit_bath,경상남도 의령군 궁류면 청정로 1224,055-572-0079
보금자리재가복지센터,visit_bath,경상남도 의령읍 의병로 274,055-574-5809
홈재가노인복지센터,visit_bath,"경상남도 진주시 공단로91번길 14, 1층 (상평동)",055-762-1187
금별재가주간보호센터,visit_bath,경상남도 진주시 금곡면 월아산로 65,055-759-9882
동진주재가복지센터,visit_bath,경상남도 진주시 금곡면 월아산로 708,055-762-7922
마하연재가노인복지센터,visit_bath,"경상남도 진주시 금산면 금산로283번길 12-13, 2층",055-747-1867
한울재가노인복지센터,visit_bath,경상남도 진주시 대신로 418 (초전동),055-758-2314
진주금빛재가노인복지센터,visit_bath,"경상남도 진주시 대신로291번길 18-2, 1층 (상대동)",055-752-0106
대평재가복지센터,visit_bath,경상남도 진주시 대평면 한들길31번길 14,055-742-2152
참고은재가복지센터,visit_bath,"경상남도 진주시 도동천로 33, 1층 (상대동)",055-761-5161
진주공감재가노인복지센터,visit_bath,경상남도 진주시 돗골로106번길 2 (상평동),055-761-9789
정원재가노인복지센터,visit_bath,"경상남도 진주시 돗골로153번길 16, 102호 (상대동)",055-758-1917
정다움재가복지센터,visit_bath,경상남도 진주시 명석면 나불로 269,055-748-1090
해바라기재가노인복지센터,visit_bath,경상남도 진주시 모덕로108번길 4-3 (상대동),055-753-2467
마음담은재가복지센터,visit_bath,"경상남도 진주시 문산읍 월아산로 1116, 2층",055-924-0993
소나무재가노인복지센터,visit_bath,"경상남도 진주시 솔밭로 82, 1층 (상평동)",055-920-3088
우아한재가노인복지센터,visit_bath,"경상남도 진주시 솔밭로140번길 4, 3층 (상대동)",055-920-2300
온마음재가노인복지센터,visit_bath,"경상남도 진주시 솔밭로79번길 15, 1층 (상평동)",055-753-3455
강촌재가노인복지센터,visit_bath,경상남도 진주시 정촌면 강주길54번길 5,055-754-0224
서영재가복지센터,visit_bath,경상남도 진주시 정촌면 삼일로95번길 50-7,055-752-8160
효사랑재가방문센터,visit_bath,"경상남도 진주시 중앙시장길 3-4, 외 1동 (대안동)",070-8988-6196
가람노인재가복지센터,visit_bath,경상남도 진주시 진산로 204 (장재동),055-762-8455
진주숲재가복지센터,visit_bath,경상남도 진주시 진산로 361-1 (장재동),055-757-8112
다정한재가복지센터,visit_bath,경상남도 진주시 진산로358번길 5 (장재동),055-758-5741
진주재가복지센터,visit_bath,"경상남도 진주시 진양호로145번길 12-5, 2층 209호 (평거동)",055-742-3005
수재가복지센터,visit_bath,경상남도 진주시 진주대로 654-7 (가좌동),055-754-0758
조은재가노인복지센터,visit_bath,"경상남도 진주시 진주대로 859-1 (주약동, 한주럭키아파트 상가동 201-1호)",055-762-8388
서진재가노인복지센터,visit_bath,"경상남도 진주시 진주대로929번길 9, 1층 (강남동)",055-753-0307
마음재가노인복지센터,visit_bath,경상남도 진주시 진주대로986번길 14 (강남동),055-753-5060
청춘드림재가노인복지센터,visit_bath,"경상남도 진주시 진주성로 193, 2층 (상봉동)",055-747-8269
열매재가노인복지센터,visit_bath,경상남도 진주시 집현면 지내길 221,055-747-3387
늘행복재가노인복지센터,visit_bath,경상남도 진주시 창렬로50번길 16 (봉곡동),055-754-1051
서진주재가노인복지센터,visit_bath,경상남도 진주시 창렬로50번길 2 (봉곡동),055-761-9810
초장재가노인복지센터,visit_bath,"경상남도 진주시 초전남로 59, 4층 (초전동)",055-755-0089
초전재가복지센터,visit_bath,경상남도 진주시 초전남로53번길 7-3 (초전동),055-753-1434
가엘재가노인복지센터,visit_bath,경상남도 진주시 촉석로11번길 11-1 (이현동),055-747-6963
에나재가노인복지센터,visit_bath,경상남도 진주시 판문로 32 (판문동),055-745-4900
해와달재가복지센터,visit_bath,"경상남도 진주시 평거로139번길 11-5, 207호 (신안동",055-744-8836
수성재가노인복지센터,visit_bath,"경상남도 진주시 향교로18번길 3, 1층 (수정동)",055-745-1368
대가복지재가센터,visit_bath,경상남도 창녕군 남지읍 동포옛길 9-11,055-526-3366
가람재가복지센터,visit_bath,경상남도 창녕군 남지읍 문화길 66-1,055-521-7707
희연재가센터,visit_bath,경상남도 창녕군 부곡면 수성길 103 (수다리),055-520-9930
권하재가복지센터,visit_bath,경상남도 창녕군 부곡면 온천1길 52,055-521-8880
영산주간보호재가센터,visit_bath,경상남도 창녕군 영산면 삼시랑길 53,055-526-5020
참사랑재가노인복지센터,visit_bath,경상남도 창녕군 창녕읍 명덕로 60,055-533-2906
시니어재가복지센터,visit_bath,경상남도 창녕군 창녕읍 종로 7,055-536-7584
심청이재가복지센터,visit_bath,경상남도 창녕군 창녕읍 창녕대로 107-1,055-533-7008
다솜재가노인복지센터,visit_bath,경상남도 창녕군 창녕읍 창녕대로 69,055-533-5556
천사재가노인복지센터,visit_bath,경상남도 창녕군 창녕읍 척경비로 43,055-533-7705
드림케어재가복지센터,visit_bath,경상남도 창녕군 창녕읍 학천 3길 21,055-532-1718
늘푸른재가노인복지센터,visit_bath,경상남도 창녕군 창녕읍 화왕산로 147,055-533-8700
다솔방문간호요양재가센터,visit_bath,경상남도 창원시 마산 회원구 내서 호계본동 5 우리플라자 203-3,055-606-2690
국민방문요양센터,visit_bath,경상남도 창원시 마산합포구 3·15대로 154-1 벽산블루밍 상가 2층 205호,055-245-3080
가고파데이케어센터,visit_bath,경상남도 창원시 마산합포구 3·15대로 261 7층,055-285-9988
산해원재가복지센터,visit_bath,경상남도 창원시 마산합포구 광암2길26 101동402호,055-271-3323
가고파통합노인복지센터,visit_bath,"경상남도 창원시 마산합포구 어시장 1길 5, 3층과 5층",055-223-4969
만소재가복지센터,visit_bath,경상남도 창원시 마산합포구 자산남로20,055-242-1006
더행복한재가복지센터,visit_bath,경상남도 창원시 마산합포구 중앙북7길 7. 리베로오피스텔 509호,055-241-1980
마실재가센터,visit_bath,경상남도 창원시 마산합포구 회원동북로 68-1 (산호동),055-223-9988
참조은주간보호센터,visit_bath,경상남도 창원시 마산회원구 3.15대로 576-3 1층 (회원동),055-245-3900
